""	"corr"	"length"	"shift"
"YMR104C"	0.8	296	-40
"YMR105C"	0.85	361	-8
"YMR106C"	0.95	270	2
"YMR107W"	0.83	288	-8
"YMR108W"	0.61	412	-21
"YMR109W"	0.9	312	5
"YMR110C"	0.91	266	0
"YMR112C"	0.87	217	34
"YMR113W"	0.83	192	38
"YMR114C"	0.88	242	11
"YMR115W"	0.87	245	22
"YMR116C"	0.81	364	-23
"YMR117C"	0.88	303	16
"YMR119W"	0.68	391	-43
"YMR120C"	0.83	268	8
"YMR121C"	0.7	235	34
"YMR123W"	0.91	305	-1
"YMR125W"	0.85	307	1
"YMR127C"	0.82	278	8
"YMR128W"	0.82	280	17
"YMR129W"	0.87	286	0
"YMR131C"	0.87	271	24
"YMR133W"	0.92	277	11
"YMR135C"	0.65	402	-18
"YMR136W"	0.55	308	2
"YMR137C"	0.87	221	50
"YMR138W"	0.9	220	22
"YMR139W"	0.94	284	-17
"YMR140W"	0.89	284	14
"YMR142C"	0.66	410	-42
"YMR143W"	0.67	334	-50
"YMR145C"	0.61	302	-50
"YMR146C"	0.75	339	-22
"YMR148W"	0.87	256	16
"YMR149W"	0.94	316	-7
"YMR150C"	0.79	210	40
"YMR152W"	0.69	198	39
"YMR153W"	0.86	279	3
"YMR154C"	0.84	183	43
"YMR156C"	0.89	187	23
"YMR157C"	0.89	236	39
"YMR158W"	0.89	234	23
"YMR159C"	0.81	245	16
"YMR161W"	0.93	267	8
"YMR162C"	0.92	293	5
"YMR163C"	0.71	382	-42
"YMR164C"	0.93	243	0
"YMR165C"	0.85	283	5
"YMR167W"	0.89	250	27
"YMR168C"	0.89	285	4
"YMR169C"	0.92	254	14
"YMR170C"	0.87	223	32
"YMR171C"	0.68	402	-35
"YMR172W"	0.69	396	-27
"YMR173W"	0.85	343	-25
"YMR176W"	0.72	216	44
"YMR177W"	0.88	265	15
"YMR179W"	0.92	277	0
"YMR180C"	0.91	287	26
"YMR182C"	0.76	321	-50
"YMR183C"	0.92	354	-13
"YMR184W"	0.89	350	-18
"YMR186W"	0.78	458	0
"YMR188C"	0.91	351	0
"YMR189W"	0.89	347	-15
"YMR190C"	0.81	279	5
"YMR191W"	0.81	279	5
"YMR192W"	0.89	252	2
"YMR193W"	0.92	247	0
"YMR194W"	0.94	329	-5
"YMR194C-B"	0.72	307	-50
"YMR195W"	0.57	322	-1
"YMR197C"	0.91	310	-3
"YMR198W"	0.91	310	13
"YMR199W"	0.89	265	-17
"YMR200W"	0.87	299	-19
"YMR201C"	0.74	200	36
"YMR202W"	0.89	269	19
"YMR203W"	0.93	300	-10
"YMR204C"	0.87	253	17
"YMR207C"	0.86	250	27
"YMR208W"	0.78	239	43
"YMR210W"	0.9	268	6
"YMR211W"	0.91	273	7
"YMR212C"	0.89	271	21
"YMR213W"	0.89	271	16
"YMR214W"	0.89	275	19
"YMR215W"	0.88	297	13
"YMR216C"	0.94	321	-9
"YMR217W"	0.89	265	36
"YMR218C"	0.88	259	6
"YMR219W"	0.86	263	40
"YMR220W"	0.87	264	13
"YMR222C"	0.89	246	14
"YMR223W"	0.89	246	9
"YMR224C"	0.9	233	28
"YMR225C"	0.79	257	10
"YMR226C"	0.92	250	21
"YMR227C"	0.82	248	26
"YMR228W"	0.83	248	19
"YMR229C"	0.88	275	4
"YMR230W"	0.78	371	-29
"YMR231W"	0.93	266	13
"YMR232W"	0.84	262	21
"YMR233W"	0.88	252	23
"YMR234W"	0.9	248	13
"YMR235C"	0.9	291	2
"YMR236W"	0.89	291	27
"YMR237W"	0.73	274	16
"YMR238W"	0.9	293	-3
"YMR239C"	0.88	262	15
"YMR240C"	0.68	409	-33
"YMR241W"	0.72	353	-34
"YMR242C"	0.68	398	-49
"YMR243C"	0.87	370	-12
"YMR246W"	0.7	305	9
"YMR247C"	0.82	226	38
"YMR250W"	0.93	235	26
"YMR251W"	0.96	237	5
"YMR251W-A"	0.31	149	50
"YMR255W"	0.9	265	9
"YMR256C"	0.86	316	-24
"YMR257C"	0.92	278	6
"YMR260C"	0.88	293	8
"YMR261C"	0.92	306	-14
"YMR263W"	0.92	262	13
"YMR264W"	0.79	268	19
"YMR266W"	0.56	229	13
"YMR267W"	0.89	256	1
"YMR268C"	0.87	249	37
"YMR269W"	0.87	246	21
"YMR270C"	0.9	225	15
"YMR271C"	0.71	378	-39
"YMR272C"	0.87	401	-5
"YMR273C"	0.9	286	6
"YMR274C"	0.87	265	39
"YMR275C"	0.88	259	13
"YMR276W"	0.89	259	11
"YMR277W"	0.89	261	14
"YMR278W"	0.85	283	14
"YMR280C"	0.86	320	-29
"YMR281W"	0.92	286	0
"YMR282C"	0.89	272	28
"YMR283C"	0.82	191	43
"YMR284W"	0.89	343	-20
"YMR285C"	0.9	287	5
"YMR286W"	0.91	288	11
"YMR287C"	0.89	251	29
"YMR288W"	0.89	251	25
"YMR289W"	0.86	242	33
"YMR290C"	0.77	342	-28
"YMR292W"	0.95	278	9
"YMR293C"	0.91	236	37
"YMR294W"	0.91	233	17
"YMR295C"	0.92	333	-20
"YMR296C"	0.64	417	-41
"YMR297W"	0.93	255	15
"YMR298W"	0.92	267	2
"YMR299C"	0.9	237	18
"YMR300C"	0.88	221	34
"YMR301C"	0.86	269	20
"YMR302C"	0.71	392	-39
"YMR303C"	0.83	339	-29
"YMR304W"	0.9	352	-14
"YMR305C"	0.72	371	-31
"YMR306W"	0.9	253	49
"YMR307W"	0.66	380	-50
"YMR308C"	0.83	277	7
"YMR309C"	0.92	312	-6
"YMR311C"	0.88	251	27
"YMR312W"	0.84	202	38
"YMR313C"	0.69	398	-27
"YMR314W"	0.72	374	-36
"YMR315W"	0.88	333	-10
"YMR316W"	0.91	305	10
"YMR318C"	0.96	301	-8
"YMR319C"	0.92	318	20
"YNL336W"	0.69	417	43
"YNL334C"	0.71	216	33
"YNL333W"	0.52	187	50
"YNL332W"	0.59	308	50
"YNL331C"	0.84	202	35
"YNL330C"	0.87	305	7
"YNL329C"	0.91	271	4
"YNL328C"	0.7	194	31
"YNL327W"	0.94	283	4
"YNL326C"	0.79	217	36
"YNL325C"	0.92	237	16
"YNL323W"	0.91	240	26
"YNL322C"	0.9	292	0
"YNL321W"	0.88	233	35
"YNL318C"	0.83	272	21
"YNL317W"	0.83	272	17
"YNL316C"	0.89	208	36
"YNL315C"	0.88	258	18
"YNL314W"	0.88	258	19
"YNL312W"	0.86	301	-3
"YNL311C"	0.79	272	-1
"YNL310C"	0.86	251	31
"YNL309W"	0.87	250	21
"YNL308C"	0.92	289	0
"YNL307C"	0.87	248	37
"YNL306W"	0.85	244	24
"YNL304W"	0.92	247	21
"YNL302C"	0.7	394	-37
"YNL301C"	0.78	343	0
"YNL299W"	0.83	290	12
"YNL298W"	0.92	336	-14
"YNL297C"	0.9	285	17
"YNL294C"	0.91	237	15
"YNL293W"	0.89	238	38
"YNL292W"	0.91	241	27
"YNL291C"	0.86	262	29
"YNL290W"	0.86	260	16
"YNL289W"	0.72	196	50
"YNL288W"	0.71	384	-30
"YNL287W"	0.86	326	-20
"YNL286W"	0.9	219	24
"YNL284C"	0.89	290	9
"YNL283C"	0.89	223	16
"YNL282W"	0.83	266	20
"YNL281W"	0.94	322	-7
"YNL280C"	0.83	329	-37
"YNL279W"	0.91	348	-11
"YNL278W"	0.94	322	7
"YNL277W"	0.95	281	7
"YNL275W"	0.89	217	36
"YNL274C"	0.86	237	20
"YNL273W"	0.89	254	11
"YNL272C"	0.9	293	14
"YNL271C"	0.84	311	-13
"YNL270C"	0.66	193	50
"YNL268W"	0.77	357	-37
"YNL267W"	0.93	305	-11
"YNL265C"	0.9	272	31
"YNL264C"	0.93	284	9
"YNL263C"	0.86	281	0
"YNL262W"	0.85	284	7
"YNL261W"	0.92	276	0
"YNL259C"	0.75	273	34
"YNL258C"	0.85	263	15
"YNL257C"	0.93	269	5
"YNL256W"	0.93	271	11
"YNL255C"	0.86	290	22
"YNL254C"	0.8	225	28
"YNL253W"	0.83	232	49
"YNL252C"	0.88	272	14
"YNL251C"	0.71	188	36
"YNL250W"	0.81	194	50
"YNL249C"	0.82	207	50
"YNL248C"	0.89	289	18
"YNL247W"	0.9	288	3
"YNL246W"	0.83	312	4
"YNL245C"	0.91	275	3
"YNL244C"	0.89	285	-19
"YNL243W"	0.76	261	19
"YNL242W"	0.91	285	13
"YNL241C"	0.68	170	19
"YNL240C"	0.91	247	28
"YNL239W"	0.89	268	0
"YNL238W"	0.91	260	15
"YNL237W"	0.79	256	17
"YNL236W"	0.89	262	17
"YNL233W"	0.94	249	8
"YNL232W"	0.92	304	-2
"YNL231C"	0.62	230	50
"YNL230C"	0.79	276	20
"YNL229C"	0.88	298	-13
"YNL227C"	0.91	243	26
"YNL225C"	0.87	263	11
"YNL224C"	0.88	266	15
"YNL223W"	0.89	264	3
"YNL222W"	0.89	281	14
"YNL221C"	0.73	371	-38
"YNL220W"	0.48	215	50
"YNL219C"	0.94	272	22
"YNL218W"	0.91	221	25
"YNL216W"	0.89	330	-21
"YNL215W"	0.95	257	-4
"YNL214W"	0.81	238	22
"YNL213C"	0.91	277	17
"YNL212W"	0.9	276	15
"YNL210W"	0.88	274	18
"YNL209W"	0.74	337	-50
"YNL208W"	0.89	341	-21
"YNL207W"	0.83	279	9
"YNL206C"	0.82	316	-9
"YNL204C"	0.88	275	13
"YNL202W"	0.88	275	18
"YNL201C"	0.9	284	5
"YNL199C"	0.96	350	3
"YNL197C"	0.89	353	-16
"YNL194C"	0.91	260	16
"YNL192W"	0.63	407	-25
"YNL191W"	0.9	276	12
"YNL189W"	0.91	276	6
"YNL188W"	0.89	254	5
"YNL186W"	0.87	386	-9
"YNL185C"	0.85	305	-13
"YNL183C"	0.84	317	-13
"YNL182C"	0.9	270	25
"YNL180C"	0.95	263	-8
"YNL178W"	0.71	369	-40
"YNL177C"	0.89	260	18
"YNL175C"	0.88	327	-2
"YNL173C"	0.64	383	-50
"YNL172W"	0.68	402	-33
"YNL169C"	0.91	291	-6
"YNL167C"	0.88	277	13
"YNL166C"	0.85	263	16
"YNL164C"	0.89	276	9
"YNL163C"	0.81	256	17
"YNL162W"	0.71	360	-50
"YNL161W"	0.92	340	-17
"YNL160W"	0.65	189	50
"YNL159C"	0.91	285	19
"YNL158W"	0.92	284	11
"YNL157W"	0.95	307	-19
"YNL156C"	0.91	325	-16
"YNL154C"	0.8	274	28
"YNL153C"	0.86	269	15
"YNL152W"	0.87	270	22
"YNL151C"	0.87	267	13
"YNL149C"	0.75	304	-5
"YNL148C"	0.83	290	20
"YNL147W"	0.84	292	11
"YNL145W"	0.77	330	-40
"YNL142W"	0.7	313	-13
"YNL141W"	0.88	335	-22
"YNL139C"	0.94	270	15
"YNL138W-A"	0.91	268	25
"YNL138W"	0.86	274	25
"YNL137C"	0.84	292	10
"YNL136W"	0.84	291	8
"YNL135C"	0.87	330	2
"YNL133C"	0.89	341	-12
"YNL132W"	0.76	266	16
"YNL131W"	0.86	289	7
"YNL130C"	0.88	292	1
"YNL129W"	0.88	293	11
"YNL128W"	0.83	191	47
"YNL127W"	0.77	237	34
"YNL126W"	0.89	272	7
"YNL125C"	0.92	305	0
"YNL124W"	0.9	279	1
"YNL123W"	0.91	303	8
"YNL121C"	0.85	247	35
"YNL119W"	0.89	272	25
"YNL118C"	0.71	388	-42
"YNL117W"	0.68	416	-36
"YNL116W"	0.94	309	15
"YNL113W"	0.91	282	-1
"YNL112W"	0.73	379	-43
"YNL111C"	0.85	384	-6
"YNL110C"	0.95	333	-8
"YNL107W"	0.92	281	11
"YNL106C"	0.82	288	0
"YNL104C"	0.65	388	-6
"YNL103W"	0.69	382	-26
"YNL102W"	0.91	250	11
"YNL101W"	0.91	312	-5
"YNL100W"	0.92	271	-7
"YNL099C"	0.94	286	12
"YNL098C"	0.61	299	31
"YNL097C"	0.92	290	-17
"YNL096C"	0.65	411	-41
"YNL094W"	0.79	295	-6
"YNL093W"	0.95	246	3
"YNL091W"	0.78	296	-6
"YNL090W"	0.88	340	-18
"YNL088W"	0.88	297	-6
"YNL087W"	0.94	328	-9
"YNL085W"	0.96	260	0
"YNL084C"	0.86	275	17
"YNL083W"	0.86	275	12
"YNL082W"	0.89	256	21
"YNL081C"	0.88	272	1
"YNL080C"	0.95	304	20
"YNL079C"	0.65	225	25
"YNL078W"	0.67	398	-41
"YNL077W"	0.76	276	-36
"YNL076W"	0.91	280	18
"YNL075W"	0.9	290	-2
"YNL074C"	0.92	297	-14
"YNL073W"	0.92	296	6
"YNL072W"	0.86	251	11
"YNL071W"	0.92	280	11
"YNL070W"	0.93	313	-4
"YNL069C"	0.65	423	-28
"YNL068C"	0.89	363	-8
"YNL067W"	0.87	321	-37
"YNL065W"	0.64	409	-30
"YNL064C"	0.87	322	18
"YNL063W"	0.86	322	-21
"YNL062C"	0.86	331	-3
"YNL061W"	0.86	333	8
"YNL059C"	0.8	271	16
"YNL056W"	0.71	245	15
"YNL055C"	0.94	220	0
"YNL054W"	0.86	294	9
"YNL053W"	0.95	376	0
"YNL052W"	0.92	289	0
"YNL051W"	0.89	234	39
"YNL049C"	0.85	256	15
"YNL048W"	0.85	256	10
"YNL047C"	0.72	231	29
"YNL045W"	0.9	240	35
"YNL044W"	0.9	297	3
"YNL042W"	0.86	294	24
"YNL041C"	0.82	261	7
"YNL039W"	0.93	272	22
"YNL038W"	0.89	274	10
"YNL037C"	0.77	316	-31
"YNL036W"	0.67	266	18
"YNL032W"	0.9	286	18
"YNL029C"	0.81	329	-7
"YNL027W"	0.87	212	13
"YNL026W"	0.82	262	6
"YNL025C"	0.87	279	-11
"YNL024C-A"	0.91	293	18
"YNL023C"	0.94	277	10
"YNL021W"	0.89	295	-33
"YNL020C"	0.92	257	26
"YNL016W"	0.87	330	-22
"YNL015W"	0.85	256	27
"YNL014W"	0.88	263	12
"YNL012W"	0.88	256	32
"YNL009W"	0.92	260	28
"YNL008C"	0.81	314	-24
"YNL007C"	0.57	425	-9
"YNL006W"	0.71	294	6
"YNL005C"	0.87	247	27
"YNL004W"	0.9	258	28
"YNL003C"	0.88	282	36
"YNL002C"	0.92	316	-16
"YNL001W"	0.92	316	6
"YNR001C"	0.86	387	0
"YNR002C"	0.93	307	17
"YNR003C"	0.9	236	5
"YNR006W"	0.85	281	1
"YNR007C"	0.86	248	29
"YNR008W"	0.9	241	5
"YNR009W"	0.85	325	-34
"YNR010W"	0.87	270	3
"YNR011C"	0.78	207	48
"YNR012W"	0.86	266	33
"YNR013C"	0.7	387	-49
"YNR015W"	0.87	263	7
"YNR016C"	0.84	352	1
"YNR017W"	0.67	309	-50
"YNR018W"	0.61	410	-12
"YNR019W"	0.86	334	-30
"YNR020C"	0.91	316	-7
"YNR022C"	0.88	267	20
"YNR023W"	0.88	266	12
"YNR024W"	0.88	261	18
"YNR026C"	0.86	255	24
"YNR027W"	0.88	254	14
"YNR028W"	0.79	354	-34
"YNR030W"	0.75	297	-3
"YNR031C"	0.84	278	9
"YNR032W"	0.84	276	4
"YNR032C-A"	0.94	212	5
"YNR033W"	0.89	219	49
"YNR034W"	0.84	311	1
"YNR035C"	0.88	274	19
"YNR036C"	0.75	251	17
"YNR037C"	0.84	299	-9
"YNR038W"	0.84	299	9
"YNR039C"	0.9	293	17
"YNR041C"	0.89	276	15
"YNR043W"	0.89	276	24
"YNR044W"	0.82	232	50
"YNR045W"	0.9	254	21
"YNR046W"	0.91	274	16
"YNR047W"	0.92	267	16
"YNR048W"	0.9	253	21
"YNR049C"	0.81	239	33
"YNR050C"	0.87	269	27
"YNR051C"	0.93	269	25
"YNR052C"	0.89	287	10
"YNR053C"	0.94	301	12
"YNR054C"	0.88	241	25
"YNR055C"	0.92	272	16
"YNR057C"	0.84	266	20
"YNR058W"	0.64	174	50
"YNR059W"	0.75	257	-2
"YNR060W"	0.8	186	49
"YNR064C"	0.86	261	-13
"YNR067C"	0.84	339	-20
"YNR069C"	0.86	278	0
"YNR075W"	0.85	357	-16
"YNR076W"	0.65	443	28
"YOL161C"	0.89	272	9
"YOL159C"	0.75	193	50
"YOL158C"	0.57	440	-28
"YOL157C"	0.8	257	4
"YOL155C"	0.89	308	2
"YOL154W"	0.92	266	34
"YOL152W"	0.93	317	1
"YOL151W"	0.89	323	-13
"YOL149W"	0.91	259	13
"YOL148C"	0.88	256	24
"YOL147C"	0.89	265	2
"YOL146W"	0.89	267	14
"YOL145C"	0.9	288	10
"YOL144W"	0.9	286	2
"YOL143C"	0.86	240	22
"YOL142W"	0.84	247	26
"YOL141W"	0.84	232	33
"YOL140W"	0.66	385	-38
"YOL139C"	0.92	318	-7
"YOL138C"	0.84	264	28
"YOL137W"	0.85	260	9
"YOL136C"	0.61	349	-50
"YOL135C"	0.91	289	17
"YOL133W"	0.91	289	16
"YOL132W"	0.86	216	48
"YOL130W"	0.88	297	12
"YOL129W"	0.87	297	-26
"YOL128C"	0.69	396	-44
"YOL127W"	0.69	373	-50
"YOL126C"	0.69	396	-41
"YOL125W"	0.66	403	-31
"YOL124C"	0.87	274	12
"YOL123W"	0.87	363	10
"YOL122C"	0.88	224	16
"YOL121C"	0.76	370	-32
"YOL120C"	0.64	417	-22
"YOL119C"	0.93	285	-7
"YOL117W"	0.85	214	32
"YOL116W"	0.91	279	12
"YOL115W"	0.92	256	23
"YOL113W"	0.68	348	-23
"YOL112W"	0.91	244	15
"YOL111C"	0.89	292	17
"YOL110W"	0.88	290	-10
"YOL109W"	0.44	453	-44
"YOL108C"	0.93	284	10
"YOL105C"	0.88	334	-21
"YOL104C"	0.84	243	38
"YOL103W"	0.79	252	21
"YOL102C"	0.9	265	2
"YOL101C"	0.68	268	14
"YOL100W"	0.89	281	-50
"YOL097C"	0.83	256	19
"YOL096C"	0.86	227	35
"YOL095C"	0.92	243	40
"YOL094C"	0.89	253	3
"YOL093W"	0.87	256	15
"YOL091W"	0.87	242	8
"YOL090W"	0.89	257	21
"YOL089C"	0.81	260	22
"YOL088C"	0.92	249	12
"YOL086C"	0.7	211	50
"YOL084W"	0.86	352	-10
"YOL083W"	0.87	247	43
"YOL082W"	0.64	363	-40
"YOL081W"	0.79	239	11
"YOL080C"	0.87	267	13
"YOL078W"	0.88	266	4
"YOL077W-A"	0.89	310	5
"YOL077C"	0.87	317	-3
"YOL076W"	0.87	316	-1
"YOL072W"	0.87	224	28
"YOL071W"	0.85	219	27
"YOL070C"	0.89	254	14
"YOL069W"	0.89	256	21
"YOL068C"	0.85	265	10
"YOL067C"	0.83	249	19
"YOL066C"	0.8	234	18
"YOL065C"	0.89	224	50
"YOL064C"	0.92	255	14
"YOL063C"	0.82	229	42
"YOL062C"	0.86	272	11
"YOL061W"	0.87	274	15
"YOL060C"	0.73	376	-47
"YOL059W"	0.54	287	-50
"YOL058W"	0.69	393	-21
"YOL057W"	0.87	276	15
"YOL056W"	0.87	238	25
"YOL055C"	0.89	353	-13
"YOL054W"	0.78	362	-28
"YOL053W"	0.92	251	11
"YOL052C-A"	0.66	412	-28
"YOL052C"	0.89	284	0
"YOL051W"	0.91	331	-13
"YOL049W"	0.94	266	22
"YOL045W"	0.86	181	12
"YOL044W"	0.86	279	12
"YOL043C"	0.86	197	21
"YOL042W"	0.83	202	47
"YOL041C"	0.9	282	2
"YOL040C"	0.69	376	-50
"YOL039W"	0.64	95	50
"YOL038W"	0.92	266	20
"YOL034W"	0.84	276	20
"YOL033W"	0.89	220	26
"YOL032W"	0.92	246	-5
"YOL031C"	0.8	360	-19
"YOL030W"	0.88	299	9
"YOL028C"	0.87	319	-9
"YOL027C"	0.95	275	1
"YOL026C"	0.87	233	42
"YOL025W"	0.78	373	-24
"YOL023W"	0.88	243	29
"YOL022C"	0.89	205	38
"YOL021C"	0.7	384	-24
"YOL020W"	0.68	378	-45
"YOL018C"	0.83	367	-19
"YOL017W"	0.84	373	-15
"YOL016C"	0.85	324	20
"YOL013C"	0.82	283	15
"YOL012C"	0.81	274	10
"YOL010W"	0.91	326	15
"YOL009C"	0.85	192	42
"YOL008W"	0.81	202	50
"YOL007C"	0.94	319	-10
"YOL006C"	0.91	386	0
"YOL005C"	0.9	253	15
"YOL004W"	0.95	355	0
"YOL003C"	0.78	268	20
"YOL002C"	0.84	209	48
"YOL001W"	0.92	268	2
"YOR001W"	0.71	239	39
"YOR002W"	0.89	290	1
"YOR003W"	0.88	312	10
"YOR004W"	0.85	274	21
"YOR005C"	0.86	276	6
"YOR006C"	0.92	295	11
"YOR007C"	0.9	223	22
"YOR008C"	0.91	337	-3
"YOR009W"	0.9	332	-1
"YOR010C"	0.74	372	0
"YOR011W"	0.88	284	0
"YOR014W"	0.85	287	6
"YOR016C"	0.92	288	9
"YOR017W"	0.93	287	-2
"YOR018W"	0.91	280	3
"YOR019W"	0.91	271	12
"YOR020C"	0.92	300	8
"YOR023C"	0.69	355	-50
"YOR025W"	0.66	405	-22
"YOR026W"	0.94	263	0
"YOR027W"	0.82	355	-9
"YOR028C"	0.72	387	-43
"YOR030W"	0.88	245	41
"YOR031W"	0.8	367	-8
"YOR032C"	0.57	382	-50
"YOR033C"	0.86	288	17
"YOR034C"	0.9	329	-11
"YOR035C"	0.93	311	3
"YOR036W"	0.93	312	-12
"YOR037W"	0.86	218	42
"YOR038C"	0.91	280	12
"YOR039W"	0.92	279	1
"YOR040W"	0.88	256	4
"YOR042W"	0.98	295	15
"YOR043W"	0.87	282	4
"YOR044W"	0.96	326	-7
"YOR045W"	0.79	301	5
"YOR046C"	0.88	280	13
"YOR047C"	0.78	359	-34
"YOR048C"	0.95	290	5
"YOR049C"	0.71	372	-14
"YOR051C"	0.68	391	-27
"YOR052C"	0.97	361	0
"YOR054C"	0.96	377	0
"YOR056C"	0.84	244	36
"YOR057W"	0.86	248	25
"YOR058C"	0.93	287	23
"YOR061W"	0.92	288	4
"YOR063W"	0.78	353	-30
"YOR064C"	0.7	387	-45
"YOR065W"	0.72	387	-36
"YOR066W"	0.87	329	-16
"YOR067C"	0.91	268	28
"YOR069W"	0.9	263	11
"YOR070C"	0.92	284	23
"YOR073W"	0.68	412	-37
"YOR074C"	0.76	233	39
"YOR075W"	0.7	244	18
"YOR076C"	0.88	301	5
"YOR077W"	0.87	300	1
"YOR078W"	0.79	235	17
"YOR079C"	0.91	218	41
"YOR080W"	0.9	215	32
"YOR081C"	0.82	343	-24
"YOR083W"	0.83	342	-24
"YOR084W"	0.73	213	28
"YOR085W"	0.92	320	-11
"YOR086C"	0.96	305	5
"YOR087W"	0.66	225	50
"YOR089C"	0.9	325	-12
"YOR090C"	0.89	227	13
"YOR091W"	0.86	251	21
"YOR092W"	0.72	332	4
"YOR094W"	0.9	272	3
"YOR095C"	0.92	318	14
"YOR096W"	0.67	377	-50
"YOR098C"	0.65	423	-26
"YOR099W"	0.61	389	-14
"YOR100C"	0.89	251	40
"YOR101W"	0.6	335	-50
"YOR103C"	0.78	248	26
"YOR104W"	0.84	202	50
"YOR106W"	0.87	262	11
"YOR107W"	0.68	215	47
"YOR108W"	0.96	394	0
"YOR109W"	0.85	280	15
"YOR110W"	0.83	264	6
"YOR112W"	0.77	265	24
"YOR113W"	0.89	271	21
"YOR115C"	0.88	267	4
"YOR116C"	0.67	409	-35
"YOR117W"	0.72	247	10
"YOR118W"	0.94	260	8
"YOR119C"	0.85	270	21
"YOR120W"	0.85	272	23
"YOR122C"	0.92	323	-3
"YOR123C"	0.85	282	4
"YOR124C"	0.83	252	31
"YOR125C"	0.89	237	40
"YOR126C"	0.74	293	33
"YOR127W"	0.74	279	0
"YOR128C"	0.92	255	7
"YOR129C"	0.86	254	10
"YOR130C"	0.95	283	8
"YOR132W"	0.87	284	16
"YOR133W"	0.97	314	7
"YOR134W"	0.71	288	50
"YOR136W"	0.83	371	-9
"YOR137C"	0.83	333	-26
"YOR138C"	0.88	356	-17
"YOR140W"	0.81	359	-28
"YOR141C"	0.92	326	-6
"YOR142W"	0.92	325	-4
"YOR143C"	0.9	284	15
"YOR144C"	0.8	274	10
"YOR145C"	0.69	397	-36
"YOR147W"	0.68	402	-36
"YOR148C"	0.92	280	7
"YOR149C"	0.93	219	37
"YOR150W"	0.87	247	24
"YOR151C"	0.94	338	3
"YOR153W"	0.64	395	-33
"YOR155C"	0.89	265	24
"YOR156C"	0.86	226	44
"YOR157C"	0.75	357	-31
"YOR158W"	0.69	397	-32
"YOR159C"	0.85	244	22
"YOR160W"	0.85	244	17
"YOR161C"	0.7	389	-46
"YOR162C"	0.93	280	2
"YOR163W"	0.75	347	-25
"YOR164C"	0.93	263	18
"YOR165W"	0.92	263	23
"YOR166C"	0.77	189	50
"YOR167C"	0.76	336	-3
"YOR168W"	0.78	347	-28
"YOR171C"	0.9	306	3
"YOR172W"	0.91	308	11
"YOR173W"	0.93	253	23
"YOR174W"	0.87	217	36
"YOR175C"	0.92	245	27
"YOR176W"	0.8	209	43
"YOR177C"	0.78	217	50
"YOR178C"	0.61	236	37
"YOR179C"	0.9	295	3
"YOR180C"	0.83	256	13
"YOR181W"	0.85	296	5
"YOR182C"	0.68	394	-43
"YOR184W"	0.69	387	-35
"YOR185C"	0.76	347	-41
"YOR187W"	0.83	409	0
"YOR188W"	0.94	284	25
"YOR189W"	0.96	308	-9
"YOR190W"	0.83	262	33
"YOR191W"	0.93	301	7
"YOR193W"	0.69	219	42
"YOR194C"	0.9	308	-2
"YOR195W"	0.9	309	-8
"YOR196C"	0.89	296	6
"YOR197W"	0.88	295	10
"YOR198C"	0.73	288	7
"YOR201C"	0.91	286	0
"YOR202W"	0.9	288	8
"YOR204W"	0.87	331	-23
"YOR205C"	0.9	288	-5
"YOR206W"	0.9	288	5
"YOR207C"	0.85	295	9
"YOR208W"	0.84	293	3
"YOR209C"	0.87	223	21
"YOR210W"	0.91	290	13
"YOR211C"	0.89	253	15
"YOR212W"	0.65	235	30
"YOR213C"	0.89	272	11
"YOR215C"	0.9	279	14
"YOR216C"	0.87	253	22
"YOR217W"	0.88	250	11
"YOR219C"	0.88	327	22
"YOR221C"	0.91	275	10
"YOR222W"	0.89	208	20
"YOR224C"	0.9	325	-21
"YOR226C"	0.74	254	9
"YOR227W"	0.67	304	21
"YOR228C"	0.69	399	-24
"YOR229W"	0.66	399	-26
"YOR230W"	0.75	283	-33
"YOR231W"	0.96	302	-6
"YOR232W"	0.87	246	16
"YOR233W"	0.79	250	9
"YOR234C"	0.71	362	-50
"YOR236W"	0.98	297	13
"YOR237W"	0.94	311	-4
"YOR239W"	0.95	271	0
"YOR241W"	0.91	285	-2
"YOR242C"	0.73	187	50
"YOR243C"	0.91	308	15
"YOR244W"	0.91	307	7
"YOR245C"	0.86	205	39
"YOR247W"	0.69	382	-37
"YOR249C"	0.92	238	0
"YOR250C"	0.88	252	29
"YOR251C"	0.86	245	32
"YOR252W"	0.87	246	26
"YOR253W"	0.87	234	21
"YOR254C"	0.87	290	15
"YOR255W"	0.87	290	15
"YOR256C"	0.83	249	37
"YOR257W"	0.85	250	22
"YOR258W"	0.88	205	44
"YOR259C"	0.92	286	2
"YOR260W"	0.91	287	-7
"YOR261C"	0.93	272	4
"YOR262W"	0.91	274	31
"YOR264W"	0.75	253	22
"YOR265W"	0.93	263	12
"YOR266W"	0.92	238	6
"YOR267C"	0.93	214	3
"YOR269W"	0.81	228	29
"YOR270C"	0.84	356	-21
"YOR272W"	0.73	369	-26
"YOR273C"	0.6	423	-23
"YOR274W"	0.81	320	12
"YOR275C"	0.91	289	0
"YOR276W"	0.91	290	-7
"YOR278W"	0.91	230	20
"YOR279C"	0.89	233	38
"YOR280C"	0.84	216	50
"YOR281C"	0.95	281	0
"YOR284W"	0.89	246	17
"YOR285W"	0.86	290	9
"YOR286W"	0.93	261	6
"YOR287C"	0.91	270	12
"YOR288C"	0.87	309	15
"YOR290C"	0.96	313	-13
